    301645 ,20250801                      ,TO  ,20250831                      ,              ,                              ,              ,          ,                              ,                    ,     ,             ,                              ,               ,               ,                              ,        ,          ,                    ,          ,          ,           ,
Supplier ID,Supplier Desc                 ,OPCO,OPCO Desc                     ,Customer ID   ,Customer Desc                 ,Market Segment,Address   ,Street                        ,City                ,State,Zip Code     ,Sales Contact                 ,Sales Contact #,Item ID        ,Item Description              ,Brand   ,Item Class,Item Class Desc     ,Pack      ,Size      ,Cost       ,Qty Shp
    301645 ,GALANT FOOD                   ,AT  ,Vistar Georgia                ,      10503584,B&N BKST 0536 TRUCK           ,CAMP          ,          ,1400 UNIVERSITY BLVD          ,BIRMINGHAM          ,AL   ,35233-1501   ,Victoria E Sage               ,2059962665     ,GFO00008       ,Sandwhich Chorizo Breakfast   ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,28.8       ,1
    301645 ,GALANT FOOD                   ,AT  ,Vistar Georgia                ,      10513278,SODEXO FOOD HIVE MHC 96386006 ,CAMP          ,          ,830 WESTVIEW DR SW            ,ATLANTA             ,GA   ,30314-3773   ,Patrill Johnson               ,4047023752     ,GFO00008       ,Sandwhich Chorizo Breakfast   ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,28.8       ,1
    301645 ,GALANT FOOD                   ,AT  ,Vistar Georgia                ,      10438883,FRED'S FOOD FACTORY           ,VEND          ,          ,1199 CEDAR FORK RD            ,TAZEWELL            ,TN   ,37879-5001   ,Tammy England                 ,4235268917     ,GFO10608       ,Caprese Sandwhich             ,Clara's ,44        ,REFRIGERATED        ,="12"     ,7 oz      ,37.8       ,1
    301645 ,GALANT FOOD                   ,AT  ,Vistar Georgia                ,      10503584,B&N BKST 0536 TRUCK           ,CAMP          ,          ,1400 UNIVERSITY BLVD          ,BIRMINGHAM          ,AL   ,35233-1501   ,Victoria E Sage               ,2059962665     ,GFO10608       ,Caprese Sandwhich             ,Clara's ,44        ,REFRIGERATED        ,="12"     ,7 oz      ,37.8       ,1
    301645 ,GALANT FOOD                   ,AT  ,Vistar Georgia                ,      10487493,BREAKTIME VENDING SE LLC      ,VEND          ,          ,934 MASSACHUSETTS AVE         ,KNOXVILLE           ,TN   ,37921-2616   ,Trent Nelson                  ,6063094114     ,GFO20001       ,Sandwich Breakfast Turkey     ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,172.8      ,6
    301645 ,GALANT FOOD                   ,AT  ,Vistar Georgia                ,      10503584,B&N BKST 0536 TRUCK           ,CAMP          ,          ,1400 UNIVERSITY BLVD          ,BIRMINGHAM          ,AL   ,35233-1501   ,Victoria E Sage               ,2059962665     ,GFO20001       ,Sandwich Breakfast Turkey     ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,30         ,1
    301645 ,GALANT FOOD                   ,AT  ,Vistar Georgia                ,      10503584,B&N BKST 0536 TRUCK           ,CAMP          ,          ,1400 UNIVERSITY BLVD          ,BIRMINGHAM          ,AL   ,35233-1501   ,Victoria E Sage               ,2059962665     ,GFO20002       ,Sandwhich Brkfst Pesto Provol ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,28.8       ,1
    301645 ,GALANT FOOD                   ,AT  ,Vistar Georgia                ,      10503584,B&N BKST 0536 TRUCK           ,CAMP          ,          ,1400 UNIVERSITY BLVD          ,BIRMINGHAM          ,AL   ,35233-1501   ,Victoria E Sage               ,2059962665     ,GFO90010       ,Sandwich Breakfast Bacon      ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,4 oz      ,28.8       ,1
    301645 ,GALANT FOOD                   ,AZ  ,Vistar Phoenix                ,      10090690,CANTEEN MACHINE CUISINE 260   ,VEND          ,          ,4609 N CASTLE ROCK RD         ,KINGMAN             ,AZ   ,86409        ,Rhonda Dunn                   ,9516347135     ,GFO00008       ,Sandwhich Chorizo Breakfast   ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,172.8      ,6
    301645 ,GALANT FOOD                   ,AZ  ,Vistar Phoenix                ,      10503592,B&N BKST 8473 TRUCK           ,CAMP          ,          ,8181 EAST IRVINGTON RD        ,TUCSON              ,AZ   ,85730        ,Laura Gonsalez                ,5208868837     ,GFO00008       ,Sandwhich Chorizo Breakfast   ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,28.8       ,1
