    301645 ,20250701                      ,TO  ,20250731                      ,              ,                              ,              ,          ,                              ,                    ,     ,             ,                              ,               ,               ,                              ,        ,          ,                    ,          ,          ,           ,
Supplier ID,Supplier Desc                 ,OPCO,OPCO Desc                     ,Customer ID   ,Customer Desc                 ,Market Segment,Address   ,Street                        ,City                ,State,Zip Code     ,Sales Contact                 ,Sales Contact #,Item ID        ,Item Description              ,Brand   ,Item Class,Item Class Desc     ,Pack      ,Size      ,Cost       ,Qty Shp
    301645 ,GALANT FOOD                   ,AT  ,Vistar Georgia                ,      10503613,B&N BKST 8054 TRUCK           ,CAMP          ,          ,100 COLLEGE BLVD E            ,NICEVILLE           ,FL   ,32578-1347   ,Cory T Stjohn                 ,8507295384     ,GFO00008       ,Sandwhich Chorizo Breakfast   ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,28.8       ,1
    301645 ,GALANT FOOD                   ,AT  ,Vistar Georgia                ,      10503613,B&N BKST 8054 TRUCK           ,CAMP          ,          ,100 COLLEGE BLVD E            ,NICEVILLE           ,FL   ,32578-1347   ,Cory T Stjohn                 ,8507295384     ,GFO10608       ,Caprese Sandwhich             ,Clara's ,44        ,REFRIGERATED        ,="12"     ,7 oz      ,37.8       ,1
    301645 ,GALANT FOOD                   ,AT  ,Vistar Georgia                ,      10503613,B&N BKST 8054 TRUCK           ,CAMP          ,          ,100 COLLEGE BLVD E            ,NICEVILLE           ,FL   ,32578-1347   ,Cory T Stjohn                 ,8507295384     ,GFO20001       ,Sandwich Breakfast Turkey     ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,28.8       ,1
    301645 ,GALANT FOOD                   ,AT  ,Vistar Georgia                ,      10503613,B&N BKST 8054 TRUCK           ,CAMP          ,          ,100 COLLEGE BLVD E            ,NICEVILLE           ,FL   ,32578-1347   ,Cory T Stjohn                 ,8507295384     ,GFO20002       ,Sandwhich Brkfst Pesto Provol ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,28.8       ,1
    301645 ,GALANT FOOD                   ,AT  ,Vistar Georgia                ,      10376778,HILTON GARDEN INN OXFORD      ,HOSP          ,          ,280 COLONIAL DR               ,OXFORD              ,AL   ,36203-3422   ,Mark D Hall                   ,2568310083     ,GFO90010       ,Sandwich Breakfast Bacon      ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,4 oz      ,28.8       ,1
    301645 ,GALANT FOOD                   ,AT  ,Vistar Georgia                ,      10503613,B&N BKST 8054 TRUCK           ,CAMP          ,          ,100 COLLEGE BLVD E            ,NICEVILLE           ,FL   ,32578-1347   ,Cory T Stjohn                 ,8507295384     ,GFO90010       ,Sandwich Breakfast Bacon      ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,4 oz      ,28.8       ,1
    301645 ,GALANT FOOD                   ,AZ  ,Vistar Phoenix                ,      10117239,SOUTHWEST VENDING SALES USG   ,VEND          ,          ,20807 N 20TH AVE              ,PHOENIX             ,AZ   ,85027        ,Chuck Hogan                   ,6237803036     ,GOF10120       ,Hand Pie Pepperoni Pizza      ,Clara   ,44        ,FROZEN FOODS        ,="12"     ,6 oz      ,26.4       ,1
    301645 ,GALANT FOOD                   ,BV  ,Vistar Minnesota              ,      10002231,CANTEEN/ST PAUL/5452          ,VEND          ,          ,700 24TH AVE SE               ,MINNEAPOLIS         ,MN   ,55414-2604   ,Rick Leistico                 ,6514880515     ,GFO10110       ,HandPie Chicken Pot Pie       ,Clara   ,44        ,FROZEN FOODS        ,="12"     ,6 oz      ,2323.2     ,88
    301645 ,GALANT FOOD                   ,BV  ,Vistar Minnesota              ,      10131256,UP NORTH PLASTICS USG         ,VEND          ,          ,9480 JAMAICA AVE S            ,COTTAGE GROVE       ,MN   ,55016        ,Troy Malmer                   ,6517346268     ,GFO10110       ,HandPie Chicken Pot Pie       ,Clara   ,44        ,FROZEN FOODS        ,="12"     ,6 oz      ,52.8       ,2
    301645 ,GALANT FOOD                   ,BV  ,Vistar Minnesota              ,      10383544,BETTER 4 U VENDING            ,VEND          ,          ,5900 PACKER DR NE             ,MENOMONIE           ,WI   ,54751-4940   ,Josh Eager                    ,7152355820     ,GFO10110       ,HandPie Chicken Pot Pie       ,Clara   ,44        ,FROZEN FOODS        ,="12"     ,6 oz      ,105.6      ,4
    301645 ,GALANT FOOD                   ,BV  ,Vistar Minnesota              ,      10033732,VERSA VEND VENDING - ST CLOUD ,VEND          ,          ,6520 GALAXY RD                ,SAINT CLOUD         ,MN   ,56301        ,MARK LIESER                   ,3202515678     ,GFO12001       ,Bagel Dog Bf Frnk W/ Ppy Sd   ,Benny's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,42         ,2
    301645 ,GALANT FOOD                   ,BV  ,Vistar Minnesota              ,      10033732,VERSA VEND VENDING - ST CLOUD ,VEND          ,          ,6520 GALAXY RD                ,SAINT CLOUD         ,MN   ,56301        ,MARK LIESER                   ,3202515678     ,GFO12021       ,Bagel Dog Polish Sausage      ,Benny's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,42         ,2
    301645 ,GALANT FOOD                   ,CR  ,Vistar Carolina               ,      10503597,B&N BKST 0282 TRUCK           ,CAMP          ,          ,601 S COLLEGE RD              ,WILMINGTON          ,NC   ,28403-3201   ,Hailey Hubley                 ,9109623188     ,GFO00008       ,Sandwhich Chorizo Breakfast   ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,28.8       ,1
    301645 ,GALANT FOOD                   ,CR  ,Vistar Carolina               ,      10503599,B&N BKST 0394 TRUCK           ,CAMP          ,          ,2050 E HIGHWAY 501            ,CONWAY              ,SC   ,29526-9521   ,Kellie Young                  ,8433495220     ,GFO00008       ,Sandwhich Chorizo Breakfast   ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,86.4       ,3
    301645 ,GALANT FOOD                   ,CR  ,Vistar Carolina               ,      10503600,B&N BKST 0620 TRUCK           ,CAMP          ,          ,1111 WEST BRD ST              ,RICHMOND            ,VA   ,23284        ,Kathryn Escobar               ,8048281678     ,GFO00008       ,Sandwhich Chorizo Breakfast   ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,28.8       ,1
    301645 ,GALANT FOOD                   ,CR  ,Vistar Carolina               ,      10503601,B&N BKST 0684 TRUCK           ,CAMP          ,          ,507 STIRLING ST               ,GREENSBORO          ,NC   ,27412-5005   ,Brad A Light                  ,3363345563     ,GFO00008       ,Sandwhich Chorizo Breakfast   ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,57.6       ,2
    301645 ,GALANT FOOD                   ,CR  ,Vistar Carolina               ,      10503603,B&N BKST 8202 TRUCK           ,CAMP          ,          ,207 SOUTH RD                  ,CHAPEL HILL         ,NC   ,27599-0001   ,Kathryn A Woodward  Katie     ,9199625066     ,GFO00008       ,Sandwhich Chorizo Breakfast   ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,28.8       ,1
    301645 ,GALANT FOOD                   ,CR  ,Vistar Carolina               ,      10503597,B&N BKST 0282 TRUCK           ,CAMP          ,          ,601 S COLLEGE RD              ,WILMINGTON          ,NC   ,28403-3201   ,Hailey Hubley                 ,9109623188     ,GFO10608       ,Caprese Sandwhich             ,Clara's ,44        ,REFRIGERATED        ,="12"     ,7 oz      ,37.8       ,1
    301645 ,GALANT FOOD                   ,CR  ,Vistar Carolina               ,      10503601,B&N BKST 0684 TRUCK           ,CAMP          ,          ,507 STIRLING ST               ,GREENSBORO          ,NC   ,27412-5005   ,Brad A Light                  ,3363345563     ,GFO10608       ,Caprese Sandwhich             ,Clara's ,44        ,REFRIGERATED        ,="12"     ,7 oz      ,189        ,5
    301645 ,GALANT FOOD                   ,CR  ,Vistar Carolina               ,99999999999999,Non Reporting Customer        ,VEND          ,XXXXXXXXXX,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,XXXXXXXXXXXXXXXXXXXX,XX   ,999999999    ,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,9999999999     ,GFO12001       ,Bagel Dog Bf Frnk W/ Ppy Sd   ,Benny's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,138.6      ,7
    301645 ,GALANT FOOD                   ,CR  ,Vistar Carolina               ,      10387572,HOME2 SUITES DUNCAN           ,HOSP          ,          ,104 SPARTANGREED BLVD         ,DUNCAN              ,SC   ,29334-9424   ,Latonya Wilkins               ,8642497144     ,GFO12022       ,Bagel Dog Jalapeno Cheddar    ,Benny's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,19.8       ,1
    301645 ,GALANT FOOD                   ,CR  ,Vistar Carolina               ,      10246104,CANDLEWOOD SUITES COLUMBIA    ,HOSP          ,          ,921 ATLAS RD                  ,COLUMBIA            ,SC   ,29209        ,Natascha Burns                ,8037271299     ,GFO20001       ,Sandwich Breakfast Turkey     ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,28.8       ,1
    301645 ,GALANT FOOD                   ,CR  ,Vistar Carolina               ,      10503597,B&N BKST 0282 TRUCK           ,CAMP          ,          ,601 S COLLEGE RD              ,WILMINGTON          ,NC   ,28403-3201   ,Hailey Hubley                 ,9109623188     ,GFO20001       ,Sandwich Breakfast Turkey     ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,28.8       ,1
    301645 ,GALANT FOOD                   ,CR  ,Vistar Carolina               ,      10503599,B&N BKST 0394 TRUCK           ,CAMP          ,          ,2050 E HIGHWAY 501            ,CONWAY              ,SC   ,29526-9521   ,Kellie Young                  ,8433495220     ,GFO20001       ,Sandwich Breakfast Turkey     ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,86.4       ,3
    301645 ,GALANT FOOD                   ,CR  ,Vistar Carolina               ,      10503600,B&N BKST 0620 TRUCK           ,CAMP          ,          ,1111 WEST BRD ST              ,RICHMOND            ,VA   ,23284        ,Kathryn Escobar               ,8048281678     ,GFO20001       ,Sandwich Breakfast Turkey     ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,28.8       ,1
    301645 ,GALANT FOOD                   ,CR  ,Vistar Carolina               ,      10503601,B&N BKST 0684 TRUCK           ,CAMP          ,          ,507 STIRLING ST               ,GREENSBORO          ,NC   ,27412-5005   ,Brad A Light                  ,3363345563     ,GFO20001       ,Sandwich Breakfast Turkey     ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,144        ,5
    301645 ,GALANT FOOD                   ,CR  ,Vistar Carolina               ,      10503603,B&N BKST 8202 TRUCK           ,CAMP          ,          ,207 SOUTH RD                  ,CHAPEL HILL         ,NC   ,27599-0001   ,Kathryn A Woodward  Katie     ,9199625066     ,GFO20001       ,Sandwich Breakfast Turkey     ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,28.8       ,1
    301645 ,GALANT FOOD                   ,CR  ,Vistar Carolina               ,      10503597,B&N BKST 0282 TRUCK           ,CAMP          ,          ,601 S COLLEGE RD              ,WILMINGTON          ,NC   ,28403-3201   ,Hailey Hubley                 ,9109623188     ,GFO20002       ,Sandwhich Brkfst Pesto Provol ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,28.8       ,1
    301645 ,GALANT FOOD                   ,CR  ,Vistar Carolina               ,      10503599,B&N BKST 0394 TRUCK           ,CAMP          ,          ,2050 E HIGHWAY 501            ,CONWAY              ,SC   ,29526-9521   ,Kellie Young                  ,8433495220     ,GFO20002       ,Sandwhich Brkfst Pesto Provol ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,86.4       ,3
    301645 ,GALANT FOOD                   ,CR  ,Vistar Carolina               ,      10503600,B&N BKST 0620 TRUCK           ,CAMP          ,          ,1111 WEST BRD ST              ,RICHMOND            ,VA   ,23284        ,Kathryn Escobar               ,8048281678     ,GFO20002       ,Sandwhich Brkfst Pesto Provol ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,28.8       ,1
    301645 ,GALANT FOOD                   ,CR  ,Vistar Carolina               ,      10503601,B&N BKST 0684 TRUCK           ,CAMP          ,          ,507 STIRLING ST               ,GREENSBORO          ,NC   ,27412-5005   ,Brad A Light                  ,3363345563     ,GFO20002       ,Sandwhich Brkfst Pesto Provol ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,57.6       ,2
    301645 ,GALANT FOOD                   ,CR  ,Vistar Carolina               ,      10503603,B&N BKST 8202 TRUCK           ,CAMP          ,          ,207 SOUTH RD                  ,CHAPEL HILL         ,NC   ,27599-0001   ,Kathryn A Woodward  Katie     ,9199625066     ,GFO20002       ,Sandwhich Brkfst Pesto Provol ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,28.8       ,1
    301645 ,GALANT FOOD                   ,CR  ,Vistar Carolina               ,      10503597,B&N BKST 0282 TRUCK           ,CAMP          ,          ,601 S COLLEGE RD              ,WILMINGTON          ,NC   ,28403-3201   ,Hailey Hubley                 ,9109623188     ,GFO90010       ,Sandwich Breakfast Bacon      ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,4 oz      ,28.8       ,1
    301645 ,GALANT FOOD                   ,CR  ,Vistar Carolina               ,      10503599,B&N BKST 0394 TRUCK           ,CAMP          ,          ,2050 E HIGHWAY 501            ,CONWAY              ,SC   ,29526-9521   ,Kellie Young                  ,8433495220     ,GFO90010       ,Sandwich Breakfast Bacon      ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,4 oz      ,86.4       ,3
    301645 ,GALANT FOOD                   ,CR  ,Vistar Carolina               ,      10503600,B&N BKST 0620 TRUCK           ,CAMP          ,          ,1111 WEST BRD ST              ,RICHMOND            ,VA   ,23284        ,Kathryn Escobar               ,8048281678     ,GFO90010       ,Sandwich Breakfast Bacon      ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,4 oz      ,28.8       ,1
    301645 ,GALANT FOOD                   ,CR  ,Vistar Carolina               ,      10503601,B&N BKST 0684 TRUCK           ,CAMP          ,          ,507 STIRLING ST               ,GREENSBORO          ,NC   ,27412-5005   ,Brad A Light                  ,3363345563     ,GFO90010       ,Sandwich Breakfast Bacon      ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,4 oz      ,144        ,5
    301645 ,GALANT FOOD                   ,CR  ,Vistar Carolina               ,      10503603,B&N BKST 8202 TRUCK           ,CAMP          ,          ,207 SOUTH RD                  ,CHAPEL HILL         ,NC   ,27599-0001   ,Kathryn A Woodward  Katie     ,9199625066     ,GFO90010       ,Sandwich Breakfast Bacon      ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,4 oz      ,28.8       ,1
    301645 ,GALANT FOOD                   ,DE  ,Vistar Rocky Mountain         ,      10538437,B&N BKST 8571 TRUCK           ,CAMP          ,          ,5900 S SANTA FE DR            ,LITTLETON           ,CO   ,80120-1801   ,Store Manager                 ,3037975676     ,GFO00008       ,Sandwhich Chorizo Breakfast   ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,28.8       ,1
