    301645 ,20240901                      ,TO  ,20240930                      ,              ,                              ,              ,          ,                              ,                    ,     ,             ,                              ,               ,               ,                              ,        ,          ,                    ,          ,          ,           ,
Supplier ID,Supplier Desc                 ,OPCO,OPCO Desc                     ,Customer ID   ,Customer Desc                 ,Market Segment,Address   ,Street                        ,City                ,State,Zip Code     ,Sales Contact                 ,Sales Contact #,Item ID        ,Item Description              ,Brand   ,Item Class,Item Class Desc     ,Pack      ,Size      ,Cost       ,Qty Shp
    301645 ,GALANT FOOD                   ,DE  ,Vistar Rocky Mountain         ,      10039553,HEALTHY CHOICE VENDING INC USG,VEND          ,          ,1875 N FORT LANE              ,LAYTON              ,UT   ,84041        ,Darren Evans   Dennis         ,8014449192     ,GFO12001       ,Bagel Dog Beef Frank          ,Benny's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,178.2      ,9
    301645 ,GALANT FOOD                   ,DE  ,Vistar Rocky Mountain         ,      10039553,HEALTHY CHOICE VENDING INC USG,VEND          ,          ,1875 N FORT LANE              ,LAYTON              ,UT   ,84041        ,Darren Evans   Dennis         ,8014449192     ,GFO12021       ,Bagel Dog Polish Sausage      ,Benny's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,118.8      ,6
    301645 ,GALANT FOOD                   ,DE  ,Vistar Rocky Mountain         ,      10039553,HEALTHY CHOICE VENDING INC USG,VEND          ,          ,1875 N FORT LANE              ,LAYTON              ,UT   ,84041        ,Darren Evans   Dennis         ,8014449192     ,GFO12022       ,Bagel Dog Jalapeno Cheddar    ,Benny's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,59.4       ,3
    301645 ,GALANT FOOD                   ,DE  ,Vistar Rocky Mountain         ,      10126833,DOVE VENDING LLC USG          ,VEND          ,          ,6000 E 49TH DR                ,COMMERCE CITY       ,CO   ,80022-4500   ,Andrea                        ,3032333118     ,GFO12022       ,Bagel Dog Jalapeno Cheddar    ,Benny's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,19.8       ,1
    301645 ,GALANT FOOD                   ,IL  ,Vistar Illinois               ,      10283091,BMO HARRIS BANK CTR  SMG SAVOR,CONC          ,          ,300 ELM ST                    ,ROCKFORD            ,IL   ,61101        ,Donna Johnson                 ,8154898211     ,GFO12001       ,Bagel Dog Beef Frank          ,Benny's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,39.6       ,2
    301645 ,GALANT FOOD                   ,IL  ,Vistar Illinois               ,      10388714,CANTEEN ANTHONY WAYNE 1437    ,OCS           ,          ,530 WOLFE DR                  ,FORT WAYNE          ,IN   ,46825-5253   ,Mike Slusser                  ,2604827475     ,GFO12001       ,Bagel Dog Beef Frank          ,Benny's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,59.4       ,3
    301645 ,GALANT FOOD                   ,IL  ,Vistar Illinois               ,      10386959,A&M VENDING USG               ,VEND          ,          ,5280 BELMONT RD               ,DOWNERS GROVE       ,IL   ,60515-4316   ,Anthony Appleyard             ,7088376574     ,GFO12021       ,Bagel Dog Polish Sausage      ,Benny's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,59.4       ,3
    301645 ,GALANT FOOD                   ,IL  ,Vistar Illinois               ,      10388714,CANTEEN ANTHONY WAYNE 1437    ,OCS           ,          ,530 WOLFE DR                  ,FORT WAYNE          ,IN   ,46825-5253   ,Mike Slusser                  ,2604827475     ,GFO12021       ,Bagel Dog Polish Sausage      ,Benny's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,59.4       ,3
    301645 ,GALANT FOOD                   ,IL  ,Vistar Illinois               ,      10487650,SDX INREACH CHICAGO NORTH COMM,VEND          ,          ,1151 1151 ROHLWING RD         ,ROLLING MEADOWS     ,IL   ,60008        ,Jess Adams                    ,6308857029     ,GFO12021       ,Bagel Dog Polish Sausage      ,Benny's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,118.8      ,6
    301645 ,GALANT FOOD                   ,IL  ,Vistar Illinois               ,      10192843,CANTEEN OTTO VENDING 1588     ,VEND          ,          ,2513 ELLINGTON ROAD           ,QUINCY              ,IL   ,62305        ,Shelbi Otto Anthony Sawyers   ,2172223343     ,GFO12022       ,Bagel Dog Jalapeno Cheddar    ,Benny's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,99         ,5
