    301645 ,20240801                      ,TO  ,20240831                      ,              ,                              ,              ,          ,                              ,                    ,     ,             ,                              ,               ,               ,                              ,        ,          ,                    ,          ,          ,           ,
Supplier ID,Supplier Desc                 ,OPCO,OPCO Desc                     ,Customer ID   ,Customer Desc                 ,Market Segment,Address   ,Street                        ,City                ,State,Zip Code     ,Sales Contact                 ,Sales Contact #,Item ID        ,Item Description              ,Brand   ,Item Class,Item Class Desc     ,Pack      ,Size      ,Cost       ,Qty Shp
    301645 ,GALANT FOOD COMPANY           ,DE  ,Vistar Rocky Mountain         ,      10039553,HEALTHY CHOICE VENDING INC USG,VEND          ,          ,1875 N FORT LANE              ,LAYTON              ,UT   ,84041        ,Darren Evans   Dennis         ,8014449192     ,GFO12001       ,Bagel Dog Beef Frank          ,Benny's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,59.4       ,3
    301645 ,GALANT FOOD COMPANY           ,DE  ,Vistar Rocky Mountain         ,      10039553,HEALTHY CHOICE VENDING INC USG,VEND          ,          ,1875 N FORT LANE              ,LAYTON              ,UT   ,84041        ,Darren Evans   Dennis         ,8014449192     ,GFO12021       ,Bagel Dog Polish Sausage      ,Benny's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,59.4       ,3
    301645 ,GALANT FOOD COMPANY           ,DE  ,Vistar Rocky Mountain         ,      10039553,HEALTHY CHOICE VENDING INC USG,VEND          ,          ,1875 N FORT LANE              ,LAYTON              ,UT   ,84041        ,Darren Evans   Dennis         ,8014449192     ,GFO12022       ,Bagel Dog Jalapeno Cheddar    ,Benny's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,19.8       ,1
    301645 ,GALANT FOOD COMPANY           ,IL  ,Vistar Illinois               ,      10487650,SDX INREACH CHICAGO NORTH COMM,VEND          ,          ,1151 1151 ROHLWING RD         ,ROLLING MEADOWS     ,IL   ,60008        ,Jess Adams                    ,6308857029     ,GFO12021       ,Bagel Dog Polish Sausage      ,Benny's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,158.4      ,8
    301645 ,GALANT FOOD COMPANY           ,IL  ,Vistar Illinois               ,      10006826,DAN'S VENDING SERVICE/USG     ,VEND          ,          ,64 SAYTON ROAD                ,FOX LAKE            ,IL   ,60020-1756   ,Brad Kupsche                  ,8473444446     ,GFO12022       ,Bagel Dog Jalapeno Cheddar    ,Benny's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,39.6       ,2
    301645 ,GALANT FOOD COMPANY           ,IL  ,Vistar Illinois               ,      10192843,CANTEEN OTTO VENDING 1588     ,VEND          ,          ,2513 ELLINGTON ROAD           ,QUINCY              ,IL   ,62305        ,Shelbi Otto Anthony Sawyers   ,2172223343     ,GFO12022       ,Bagel Dog Jalapeno Cheddar    ,Benny's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,99         ,5
    301645 ,GALANT FOOD COMPANY           ,MA  ,Vistar Mid Atlantic           ,      10067691,CANTEEN VEND EXTON PA 5530    ,VEND          ,          ,150 GORDON DR                 ,EXTON               ,PA   ,19341-1304   ,Taylor Ward                   ,6109350885     ,GFO02208       ,Piroshkies Beef & Cheese      ,Galina's,44        ,FROZEN FOODS        ,="12"     ,4.5 oz    ,336.6      ,17
    301645 ,GALANT FOOD COMPANY           ,MA  ,Vistar Mid Atlantic           ,      10067691,CANTEEN VEND EXTON PA 5530    ,VEND          ,          ,150 GORDON DR                 ,EXTON               ,PA   ,19341-1304   ,Taylor Ward                   ,6109350885     ,GFO10001       ,Bagel Dog Beef Frank          ,Clara   ,44        ,FROZEN FOODS        ,="12"     ,8 oz      ,513        ,19
    301645 ,GALANT FOOD COMPANY           ,MA  ,Vistar Mid Atlantic           ,      10003045,BEVCO USG                     ,VEND          ,          ,1805 BRIDGEBORO RD            ,EDGEWATER PARK      ,NJ   ,08010        ,Spence Epstien STANDING PASTRY,6098354400     ,GFO90010       ,Sandwich Breakfast Bacon      ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,4 oz      ,230.4      ,8
    301645 ,GALANT FOOD COMPANY           ,MA  ,Vistar Mid Atlantic           ,      10247814,CANDLEWOOD SUITES WILLIAMSPORT,HOSP          ,          ,1836 EAST THIRD STREET        ,WILLIAMSPORT        ,PA   ,17701        ,Karen Singh  gm               ,5706019100     ,GFO90010       ,Sandwich Breakfast Bacon      ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,4 oz      ,28.8       ,1
