    301645 ,20250101                      ,TO  ,20250131                      ,              ,                              ,              ,          ,                              ,                    ,     ,             ,                              ,               ,               ,                              ,        ,          ,                    ,          ,          ,           ,
Supplier ID,Supplier Desc                 ,OPCO,OPCO Desc                     ,Customer ID   ,Customer Desc                 ,Market Segment,Address   ,Street                        ,City                ,State,Zip Code     ,Sales Contact                 ,Sales Contact #,Item ID        ,Item Description              ,Brand   ,Item Class,Item Class Desc     ,Pack      ,Size      ,Cost       ,Qty Shp
    301645 ,GALANT FOOD                   ,AZ  ,Vistar Phoenix                ,      10467550,HOME2 SUITES CHANDLER         ,HOSP          ,          ,2490 W QUEEN CREEK RD         ,CHANDLER            ,AZ   ,85248-2814   ,Michael Luna                  ,4806592090     ,GFO00008       ,Sandwhich Chorizo Breakfast   ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,172.8      ,6
    301645 ,GALANT FOOD                   ,AZ  ,Vistar Phoenix                ,      10483799,CS-EU HP RIO RANCHO 60299     ,VEND          ,          ,2351 HP WAY NE                ,RIO RANCHO          ,NM   ,87144-2000   ,Danielle Yatsattie            ,5056044304     ,GFO88811       ,Wrap Chicken Bacon Ranch      ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,8 oz      ,32.4       ,1
    301645 ,GALANT FOOD                   ,BV  ,Vistar Minnesota              ,      10033732,VERSA VEND VENDING - ST CLOUD ,VEND          ,          ,6520 GALAXY RD                ,SAINT CLOUD         ,MN   ,56301        ,MARK LIESER                   ,3202515678     ,GFO12001       ,Bagel Dog Bf Frnk W/ Ppy Sd   ,Benny's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,99         ,5
    301645 ,GALANT FOOD                   ,BV  ,Vistar Minnesota              ,      10033732,VERSA VEND VENDING - ST CLOUD ,VEND          ,          ,6520 GALAXY RD                ,SAINT CLOUD         ,MN   ,56301        ,MARK LIESER                   ,3202515678     ,GFO12021       ,Bagel Dog Polish Sausage      ,Benny's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,99         ,5
    301645 ,GALANT FOOD                   ,BV  ,Vistar Minnesota              ,      10033732,VERSA VEND VENDING - ST CLOUD ,VEND          ,          ,6520 GALAXY RD                ,SAINT CLOUD         ,MN   ,56301        ,MARK LIESER                   ,3202515678     ,GFO12022       ,Bagel Dog Jalapeno Cheddar    ,Benny's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,99         ,5
    301645 ,GALANT FOOD                   ,CR  ,Vistar Carolina               ,      10290458,FOOD SERVICE SOLUTIONS LLC USG,VEND          ,          ,108 PRIDES WAY DR             ,LEXINGTON           ,SC   ,29072-3737   ,Gaye Tankersley               ,8034901040     ,GFO12001       ,Bagel Dog Bf Frnk W/ Ppy Sd   ,Benny's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,19.8       ,1
    301645 ,GALANT FOOD                   ,IL  ,Vistar Illinois               ,      10257830,VANDER VENDING USG            ,VEND          ,          ,3407 78TH AVE W               ,ROCK ISLAND         ,IL   ,61201-7305   ,Jerry Schreiner               ,3093735502     ,GFO12001       ,Bagel Dog Bf Frnk W/ Ppy Sd   ,Benny's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,198        ,10
    301645 ,GALANT FOOD                   ,IL  ,Vistar Illinois               ,      10388714,CANTEEN ANTHONY WAYNE 1437    ,OCS           ,          ,530 WOLFE DR                  ,FORT WAYNE          ,IN   ,46825-5253   ,Mike Slusser                  ,2604827475     ,GFO12001       ,Bagel Dog Bf Frnk W/ Ppy Sd   ,Benny's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,118.8      ,6
    301645 ,GALANT FOOD                   ,IL  ,Vistar Illinois               ,      10388714,CANTEEN ANTHONY WAYNE 1437    ,OCS           ,          ,530 WOLFE DR                  ,FORT WAYNE          ,IN   ,46825-5253   ,Mike Slusser                  ,2604827475     ,GFO12021       ,Bagel Dog Polish Sausage      ,Benny's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,118.8      ,6
    301645 ,GALANT FOOD                   ,IL  ,Vistar Illinois               ,      10007086,CAPITOL VENDING  USG          ,VEND          ,          ,390 HERKY ST STE 4E           ,NORTH LIBERTY       ,IA   ,52317-8520   ,Dwain Sundine                 ,3196658363     ,GFO12022       ,Bagel Dog Jalapeno Cheddar    ,Benny's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,178.2      ,9
